,#id,lon,lat,name,elevation,usaf-id,wban-id
2177,10843,-114.09299999999999,46.92100000000001,MISSOULA INTERNATIONAL AIRPOR,972.9,727730,24153
2178,10844,-115.645,47.457,MULLAN PASS,1837.3,726817,24154
2179,10845,-118.855,45.698,EASTERN OR REGIONAL AT PENDLE,452.9,726880,24155
2180,10847,-117.52799999999999,47.622,SPOKANE INTERNATIONAL AIRPORT,717.2,727850,24157
2181,10849,-118.287,46.095,WALLA WALLA REGIONAL ARPT,355.4,727846,24160
2182,10852,-119.117,46.266999999999996,TRI-CITIES AIRPORT,124.1,727845,24163
2183,10858,24.787,61.856,HALLI,146.0,29450,99999
2184,10869,-117.321,47.683,FELTS FIELD AIRPORT,595.3,727856,94176
2185,10878,27.405,68.607,IVALO,146.6,28070,99999
2186,10883,100.48299999999999,61.333,MUTORAJ,331.5,248070,99999
2187,10889,94.75,58.183,MOTYGINO,161.1,292760,99999
2188,10896,132.6,62.033,CURAPCA,186.0,247680,99999
2189,10898,42.9,62.1,SHENKURSK,45.0,227680,99999
2190,10902,26.05,61.2,HEINOLA ASEMANTAUS,92.0,27680,99999
2191,10903,-119.51700000000001,48.464,OMAK AIRPORT,396.2,727890,94197
2192,10908,55.633,51.016999999999996,AK-BULAK,144.0,351270,99999
2193,10923,50.467,52.383,BOL'SAJA GLUSCICA,64.0,350010,99999
2194,10937,23.85,51.483000000000004,SVITYAZ,164.0,330670,99999
2195,10940,7.117000000000001,46.766999999999996,FRIBOURG-POSIEUX,633.0,66250,99999
2196,10941,27.201999999999998,61.687,MIKKELI,100.3,29470,99999
2197,10949,-15.2,64.233,HVANNEY,5.0,41800,99999
2198,10951,126.867,47.45,HAILUN,248.0,507560,99999
2199,10954,-122.861,45.773,SCAPPOOSE INDUS AIRPK ARPT,16.8,726836,4201
2200,10956,-122.583,47.083,GRAY AFF AIRPORT,91.4,742071,24201
2201,10957,-122.15899999999999,48.161,ARLINGTON MUNICIPAL ARPT,41.8,727945,4205
2202,10959,-122.48299999999999,47.15,MCCHORD AFB AIRPORT,98.2,742060,24207
2203,10961,-91.444,46.026,SAWYER COUNTY AIRPORT,367.0,726508,94973
2204,10969,-122.537,48.794,BELLINGHAM INTL AIRPORT,45.4,727976,24217
2205,10972,20.35,53.1,MLAWA,149.0,122700,99999
2206,10973,5.761,53.229,LEEUWARDEN,0.9,62700,99999
2207,10974,-121.166,45.619,MUNICIPAL AIRPORT,71.6,726988,24219
2208,10976,-45.426,61.161,NARSARSUAQ,34.1,42700,99999
2209,10977,-120.53,47.034,BOWERS FIELD AIRPORT,538.3,727883,24220
2210,10980,-122.89399999999999,46.117,KELSO-LONGVIEW AIRPORT,6.1,727924,24223
2211,10981,-121.446,48.541000000000004,DARRINGTON 21 NNE,124.1,999999,4223
2212,10984,-122.911,48.708,ORCAS ISLAND AIRPORT,9.5,722208,4224
2213,10985,-122.90299999999999,46.973,OLYMPIA AIRPORT,57.3,727920,24227
2214,10987,-122.609,45.596000000000004,PORTLAND INTERNATIONAL AIRPOR,5.8,726980,24229
2215,10988,-122.28,47.908,SNOHOMISH CO (PAINE FD) AP,184.7,727937,24222
2216,10989,-123.883,46.157,ASTORIA REGIONAL AIRPORT,2.7,727910,94224
2217,10990,-123.93,46.973,BOWERMAN AIRPORT,3.7,727923,94225
2218,10991,-123.141,47.238,SANDERSON FIELD AIRPORT,82.6,727925,94227
2219,10995,-122.314,47.443999999999996,SEATTLE-TACOMA INTERNATIONAL,112.8,727930,24233
2220,10996,-122.301,47.53,BOEING FLD/KING CO INTL AP,5.5,727935,24234
2221,10999,-121.337,47.277,STAMPASS PASS FLTWO,1206.7,727815,24237
2222,11000,-123.81200000000001,47.513999999999996,QUINAULT 4 NE,87.2,999999,4237
2223,11003,-125.76700000000001,49.083,TOFINO AIRPORT,24.0,711060,94234
2224,11007,-4.95,54.85,WEST FREUGH (AUT),12.0,31320,99999
2225,11008,-120.20100000000001,47.398,PANGBORN MEMORIAL AIRPORT,374.6,727825,94239
2226,11010,-122.40899999999999,45.551,PORTLAND-TROUTDALE AIRPORT,8.8,726985,24242
2227,11011,-120.54299999999999,46.568000000000005,YAKIMA AIR TERMINAL/MCALSR FI,324.3,727810,24243
2228,11013,-124.555,47.938,QUILLAYUTE AIRPORT,56.4,727970,94240
2229,11014,6.251,48.982,METZ NANCY LORRAINE,265.2,70930,99999
2230,11017,-122.214,47.493,RENTON MUNICIPAL AIRPORT,8.8,727934,94248
2231,11018,-66.783,68.467,CAPE HOOPER,390.0,710930,99999
2232,11022,8.667,55.3,VESTER VEDSTED,4.0,60930,99999
2233,11032,26.383000000000003,47.217,TARGU NEAMT,388.0,150730,99999
2234,11034,-112.8,50.6,QUEENSTOWN,941.0,710730,99999
2235,11036,90.8,52.266999999999996,KANTEGIR,716.2,360730,99999
2236,11037,8.683,47.217,WAEDENSWIL,486.5,66730,99999
2237,11044,-122.76700000000001,47.483000000000004,BREMERTON NATIONAL AIRPORT,135.3,727928,94263
2238,11046,-122.949,45.541000000000004,PORTLAND-HILLSBORO AIRPORT,62.2,726986,94261
2239,11049,-123.49799999999999,48.12,WILLIAM R FAIRCHILD INT AP,87.8,727885,94266
2240,11050,-91.77,53.43,MUSKRAT DAM  A,278.0,717550,99999
2241,11068,-122.57600000000001,47.268,TACOMA NARROWS AIRPORT,89.0,727938,94274
2242,11073,-122.417,48.467,SKAGIT REGIONAL AIRPORT,42.7,720272,94282
2243,11081,-71.133,48.417,JONQUIERE  QUE,128.0,716170,99999
2244,11091,-122.65700000000001,45.621,PEARSON FIELD AIRPORT,9.1,727918,94298
2245,11096,93.75,55.717,SHALINSKOE,399.2,295780,99999
2246,11112,13.033,58.317,HALLUM,71.0,25420,99999
2247,11118,-123.43,48.43,ESQUIMALT HARBOUR,3.0,717980,99999
2248,11123,23.467,66.617,YLINENJARVI,132.0,21990,99999
2249,11135,-101.01,47.714,CHARLIE (RUSO),598.6,721013,99999
2250,11142,18.867,48.167,DUDINCE,140.0,118800,99999
2251,11143,-115.78299999999999,49.617,CRANBROOK A,939.4,718800,99999
2252,11146,47.983000000000004,46.283,ASTRAHAN',-21.6,348800,99999
2253,11148,24.166999999999998,65.85,TORNIO TORPPI,9.0,28800,99999
2254,11159,61.503,55.306000000000004,BALANDINO,234.4,286420,99999
2255,11167,-54.57,48.93,GANDER AIRPORT CS,151.0,717420,99999
2256,11181,34.4,55.167,VJAZ'MA,251.0,266950,99999
2257,11193,-5.05,51.7,MILFORD HAVEN CONSERVANCY BOA,32.0,36040,99999
2258,11196,-60.667,46.817,NORTH MOUNTAIN CS,439.0,716040,99999
2259,11197,6.95,47.0,NEUCHATEL (AUT),487.0,66040,99999
2260,11198,12.82,56.691,HALMSTAD,30.8,26040,99999
2261,11200,-123.71700000000001,48.817,NORTH COWICHAN,60.0,719270,99999
2262,11201,-103.7,58.183,COLLINS BAY  SASK,492.0,710750,99999
2263,11202,114.617,61.617,DOROZHNYJ,353.7,248260,99999
2264,11203,-121.48299999999999,49.367,HOPE (AUT)  BC,39.0,711140,99999
2265,11204,-128.651,66.241,FORT GOOD HOPE,81.7,710435,99999
2266,11211,-114.47,52.55,LEEDALE AGDM,947.0,715650,99999
2267,11215,30.267,47.85,LIUBASHIVKA,183.0,337610,99999
2268,11221,28.883000000000003,49.833,BILOPILLJA,258.0,334460,99999
2269,11226,95.583,51.483000000000004,SARYG-SEP,705.8,361040,99999
2270,11231,16.95,63.683,JUNSELE,214.0,22430,99999
2271,11232,30.733,68.35,NIVANKYUL,90.0,221050,99999
2272,11234,16.15,54.2,KOSZALIN,34.0,121050,99999
2273,11239,6.567,58.117,LISTA FYR,14.0,14270,99999
2274,11240,-67.367,49.317,POINTE DES MONTS  QUE,6.0,714270,99999
2275,11241,-105.617,57.25,KEY LAKE,514.0,714990,99999
2276,11249,16.417,48.133,WIEN/UNTERLAA,199.0,110400,99999
2277,11250,-71.117,48.3,LATERRIERE  QUE,163.0,710400,99999
2278,11253,129.917,52.35,NORSK,208.0,313880,99999
2279,11256,-70.917,48.3,LA BAIE,152.0,713880,99999
2280,11267,-21.15,63.867,EYRARBAKKI,5.0,40380,99999
2281,11271,-15.783,64.933,KARAHNJUKAR,639.0,41760,99999
2282,11272,29.133000000000003,66.167,KUUSAMO RUKA TALVIJARVI,306.5,27600,99999
2283,11285,22.1,47.35,SACUIENI,113.0,150420,99999
2284,11286,21.615,47.489,DEBRECEN,110.0,128820,99999
2285,11295,-101.89200000000001,48.412,JULIET (DONNYBROOK),670.3,721021,99999
2286,11311,70.617,56.817,VIKULOVO,78.0,284810,99999
2287,11326,1.3769999999999998,48.058,CHATEAUDUN,132.0,71400,99999
2288,11332,22.35,49.467,LESKO,422.0,126900,99999
2289,11344,25.133000000000003,56.65,SKRIVERI,83.0,264350,99999
2290,11354,-42.483000000000004,66.467,NASA-SE,2406.0,44880,99999
2291,11357,63.65,56.067,SADRINSK,89.0,285520,99999
2292,11364,77.817,64.917,TARKO-SALE,27.0,235520,99999
2293,11367,-0.47600000000000003,52.613,WITTERING,83.2,34620,99999
2294,11368,60.766999999999996,66.433,PETRUN',62.0,233240,99999
2295,11369,24.95,60.167,HELSINKI RAILWAY STATION SQ,3.0,29340,99999
2296,11374,23.583000000000002,59.817,RAASEPORI JUSSARO,22.8,27570,99999
2297,11376,33.417,63.266999999999996,PADANY,128.0,226190,99999
2298,11388,16.125,49.166000000000004,NAMEST,471.8,116920,99999
2299,11391,-73.917,45.417,STE ANNE DE BELLEVUE 1  QUE,39.0,713770,99999
2300,11393,5.733,58.95,STAVANGER VAALAND,72.0,14160,99999
2301,11394,9.55,62.217,HJERKINN II,1012.0,12390,99999
2302,11396,5.709,51.656000000000006,VOLKEL,21.9,63750,99999
2303,11399,20.967,52.166000000000004,OKECIE,110.3,123750,99999
2304,11405,-64.2,50.217,ILE AUX PERROQUETS  QUE,9.0,713750,99999
2305,11428,24.967,60.2,HELSINKI KUMPULA,24.0,29980,99999
2306,11429,99.81700000000001,52.5,ORLIK,1376.0,299980,99999
2307,11436,-139.839,67.571,OLD CROW,251.2,719665,99999
2308,11464,60.533,59.6,SEROV,130.0,280440,99999
2309,11470,-104.667,50.433,REGINA INTL,577.3,718630,99999
2310,11482,-111.45,54.266999999999996,ST LINA AGCM,619.0,715480,99999
2311,11492,-90.71700000000001,63.333,CHESTERFIELD INLET,11.0,718429,99999
2312,11494,38.9,47.2,TAGANROG,32.0,347200,99999
2313,11509,18.85,46.583,PAKS,98.0,129500,99999
2314,11510,16.633,47.283,SZOMBATHELY ARPT / VAS,223.1,128120,99999
2315,11515,11.75,47.383,JENBACH,531.4,113250,99999
2316,11526,-114.0,51.1,CALGARY INTL CS,1081.0,713930,99999
2317,11528,-111.55,57.033,MILDRED LAKE  ALTA,310.0,712550,99999
2318,11531,119.93299999999999,47.167,ARXAN,997.0,507270,99999
2319,11540,32.383,50.583,PRILUKY,133.0,333620,99999
2320,11545,56.333,58.0,PERM',170.9,282240,99999
2321,11547,8.787,53.048,BREMEN,4.3,102240,99999
2322,11550,96.0,48.766999999999996,TSETSEN UUL,1928.0,442240,99999
2323,11554,-2.55,55.05,SPADEADAM NO2,286.0,32240,99999
2324,11559,21.366999999999997,54.067,KETRZYN,110.0,121850,99999
2325,11563,-57.583,50.233000000000004,DANIELS HARBOUR   NFLD,19.0,711850,99999
2326,11564,16.033,47.516999999999996,MOENICHKIRCHEN,994.0,111850,99999
2327,11569,23.866999999999997,47.433,TARGU LAPUS,365.0,150470,99999
2328,11570,23.066999999999997,69.017,KAUTOKEINO II,307.0,10470,99999
2329,11571,-4.7,56.867,TULLOCH BRIDGE,249.0,30470,99999
2330,11573,-111.25,53.45,MANNWILLE AGCM,656.0,710470,99999
2331,11577,92.15,58.45,JENISEJSK,78.0,292630,99999
2332,11586,74.583,55.033,KALACINSK,110.0,286960,99999
2333,11594,43.117,57.333,JUR'EVEC,132.0,273550,99999
2334,11599,78.65,52.967,SLAVGOROD,126.0,299150,99999
2335,11600,6.867000000000001,46.4,BOUVERET,375.0,67090,99999
2336,11604,9.633,46.35,VICOSOPRANO,1075.0,67880,99999
2337,11607,6.874,52.27,TWENTHE,34.7,62900,99999
2338,11609,78.35,50.867,SEMIJARKA,149.0,361520,99999
2339,11614,4.437,51.957,ROTTERDAM,-4.6,63440,99999
2340,11625,-42.067,61.933,IKERMIUARSUK,39.0,43820,99999
2341,11626,143.233,66.45,UST'-MOMA,196.0,243820,99999
2342,11627,13.633,45.9,NOVA GORICA,56.1,141060,99999
2343,11628,97.51700000000001,60.717,UST'-KAMO,178.0,239920,99999
2344,11630,-3.4360000000000004,51.405,ST ATHAN,49.7,37160,99999
2345,11631,-4.967,56.817,AONACH MOR,1130.0,30410,99999
2346,11634,17.854,52.379,POWIDZ,113.1,123360,99999
2347,11640,21.583000000000002,64.483,BJUROKLUBB,43.0,22970,99999
2348,11646,-121.23700000000001,61.76,FORT SIMPSON,169.2,719460,99999
2349,11647,-57.183,51.45,BLANC SABLON A,36.9,718080,99999
2350,11648,-62.567,46.45,ST. PETERS  PEI,30.0,713100,99999
2351,11649,-113.383,54.633,ATHABASCA AGCM,635.0,712710,99999
2352,11650,10.94,63.458,VAERNES,17.1,12710,99999
2353,11651,-107.55,53.367,SPIRITWOOD WEST  SASK,584.0,711330,99999
2354,11652,83.0,46.733000000000004,TACHENG,535.0,511330,99999
2355,11654,-61.383,66.65,CAPE DYER,725.0,710940,99999
2356,11655,13.283,65.617,LAKSFORS,50.0,11330,99999
2357,11656,5.025,61.583999999999996,FLORO,11.3,13100,99999
2358,11660,-68.05,46.683,NERN MAINE RGNL ARPT AT PRESQ,162.8,727130,14604
2359,11663,-68.017,46.871,CARIBOU MUNICIPAL AIRPORT,190.2,727120,14607
2360,11665,-67.793,46.119,INTERNATIONAL AIRPORT,145.1,727033,14609
2361,11667,-69.533,46.617,CLAYTON LAKE,314.2,727119,94605
2362,11671,30.191999999999997,50.603,ANTONOV INTL,157.6,333451,99999
2363,11672,-68.693,45.648,MILLINOCKET MUNICIPAL ARPT,123.8,726196,14610
2364,11687,-69.595,45.461999999999996,MAINE FOREST SERVICE,427.0,726190,94626
2365,11689,2.95,53.817,J6-A HELIPAD OIL PLATFORM,34.0,62110,99999
2366,11693,-56.133,72.783,MITTARFIK UPERNAVIK (UPERNAVI,129.0,42110,99999
2367,11695,-123.3,49.483000000000004,HOWE SOUND - PAM ROC,5.0,712110,99999
2368,11699,46.433,53.05,RADISHCHEVO,252.6,279720,99999
2369,11702,-64.65,61.58,RESOLUTION ISLAND,369.0,719720,99999
2370,11706,22.263,60.513999999999996,TURKU,49.1,29720,99999
2371,11712,-67.883,46.96,LIMESTONE 4 NNW,224.6,999999,94645
2372,11718,162.3,69.617,BUHTA AMBARCIK,23.0,250340,99999
2373,11726,-23.135,66.058,ISAFJORDUR,2.4,40131,99999
2374,11733,-110.26700000000001,49.983000000000004,IRVINE AGCM,795.0,717950,99999
2375,11734,9.533,46.583,PIZ MARTEGNAS,2670.0,67950,99999
2376,11735,34.016999999999996,54.417,SPAS-DEMENSK,238.0,267950,99999
2377,11741,24.983,60.1,HELSINKI HARMAJA,6.4,27950,99999
2378,11759,25.217,47.867,SELIATYN,763.0,336570,99999
2379,11763,75.283,63.117,NOYABR' SK,131.0,236570,99999
2380,11765,27.75,54.883,DOKSHITSY,193.0,266570,99999
2381,11766,9.849,57.093,FLYVESTATION AALBORG,3.0,60300,99999
2382,11772,-101.67399999999999,47.896,FOXTROT (RYDER 2),619.4,721016,99999
2383,11778,25.3,46.65,BUCIN,1279.0,151480,99999
2384,11782,39.23,51.81399999999999,CHERTOVITSKOYE,156.7,341220,99999
2385,11787,15.517000000000001,45.9,CERKLJE OB KRKI,161.6,141220,99999
2386,11792,-111.383,49.867,BOW ISLAND IRRIGATION AGDM,799.0,715190,99999
2387,11795,14.433,50.067,PRAHA-KARLOV / KLEMENTINUM,254.0,115190,99999
2388,11809,21.894000000000002,51.551,DEBLIN,119.5,124900,99999
2389,11812,-93.43299999999999,48.65,FORT FRANCES RCS,342.0,719620,99999
2390,11815,-74.967,49.817,CHAPAIS  QUE,381.0,718240,99999
2391,11816,-122.76700000000001,49.016999999999996,WHITE ROCK CAMPBELL SCIENTIFI,13.0,717850,99999
2392,11820,-112.75,49.683,LETHBRIDGE DEMO FARM AGDM  AL,903.0,715090,99999
2393,11821,14.167,50.467,DOKSANY,160.2,115090,99999
2394,11822,127.05,59.667,BUJAGA,278.4,310110,99999
2395,11823,-112.8,51.983000000000004,BIG VALLEY AGCM,870.0,710110,99999
2396,11833,-0.11699999999999999,51.5,ST JAMES PARK,5.0,37700,99999
2397,11835,7.7,45.933,PIAN ROSA (MTN TOP),3488.0,160520,99999
2398,11875,15.033,48.95,LITSCHAU,556.7,110210,99999
2399,11877,-124.46700000000001,61.25,DEADMEN VALLEY  NWT,283.0,710210,99999
2400,11922,120.31700000000001,63.45,VERHNEVILJUJSK,115.3,246440,99999
2401,11954,52.067,55.766999999999996,ELABUGA,91.0,285060,99999
2402,11985,-73.733,45.467,MONTREAL/TRUDEAU INT,36.0,716270,94792
2403,11994,-1.6030000000000002,55.424,BOULMER,21.3,32400,99999
2404,12000,114.28299999999999,66.25,SHELAGONTSY,236.0,243290,99999
2405,12008,6.267,60.35,KVAMSOY,50.0,13290,99999
2406,12011,5.25,50.2,HUMAIN,296.0,64720,99999
2407,12013,18.167,68.417,KATTERJAKK,517.0,20200,99999
2408,12035,-113.43299999999999,48.74100000000001,ST. MARY 1 SSW,1388.4,999999,4130
2409,12037,-86.3,48.583,PUKASKWA,208.0,717500,54802
2410,12038,-89.48200000000001,45.631,RHINELANDER-ONEIDA CO ARPT,495.0,727415,4803
2411,12051,-86.92,46.335,CHATHAM 1 SE,266.7,999999,54810
2412,12063,-86.65,46.417,MUNISING LAKESHORE,186.5,720198,54813
2413,12067,-84.637,45.865,MACKINAC  ISLAND AIRPORT,225.6,727435,54820
2414,12072,-83.81299999999999,45.407,PRESQUE ISLE COUNTY AIRPORT,204.2,727417,54825
2415,12097,-68.313,47.286,NRN AROOSTOOK REGIONAL APT,301.1,726083,4836
2416,12103,-83.743,46.007,DRUMMOND ISLAND AIRPORT,202.7,720375,54844
2417,12110,-4.533,55.9,GLASGOW BISHOPTON,59.0,31340,99999
2418,12111,-84.35700000000001,46.479,SAULT STE MARIE MUNI/SASN FIE,220.1,727340,14847
2419,12136,-89.73100000000001,45.928000000000004,LKLND/NOBL F LEE MEM FD AP,496.8,726404,4865
2420,12142,-84.46700000000001,46.25,CHIPPEWA COUNTY INTL ARPT,243.5,727344,4869
2421,12143,23.372,69.976,ALTA,2.7,10490,99999
2422,12149,-85.275,45.305,CHARLEVOIX MUNICIPAL ARPT,196.9,727434,4870
2423,12153,22.517,45.3,CUNTU,1450.0,153160,99999
2424,12156,-85.45700000000001,46.31100000000001,LUCE COUNTY AIRPORT,281.3,726394,4874
2425,12166,-86.18299999999999,45.983000000000004,SCHOOLCRAFT COUNTY AIRPORT,209.1,725408,4881
2426,12170,96.25,46.4,ALTAI,2181.0,442770,99999
2427,12173,6.2,53.417,LAUWERSOOG AWS,0.0,62770,99999
2428,12174,18.715999999999998,64.548,LYCKSELE,214.9,22455,99999
2429,12175,-84.913,45.426,HARBOR SPRINGS AIRPORT,206.4,722145,4884
2430,12182,-88.11399999999999,45.818000000000005,FORD AIRPORT,342.0,727437,94893
2431,12186,-157.58,57.58,PILOT POINT,17.0,702626,99999
2432,12195,-87.883,47.467,COPPER HARBOR,190.8,725387,94899
2433,12204,40.7,51.05,KAMENNAJA STEP',194.0,341390,99999
2434,12206,12.717,67.65,VAEROY HELIPORT,4.0,11390,99999
2435,12238,2.359,48.725,ORLY,88.7,71490,99999
2436,12250,9.883,55.25,ASSENS/TOROE,3.0,61230,99999
2437,12270,-95.65100000000001,45.332,BENSON MUNICIPAL AIRPORT,316.7,727507,54904
2438,12271,-92.689,47.821999999999996,COOK MUNICIPAL AIRPORT,404.5,726549,54905
2439,12274,-92.094,46.68899999999999,RICHARD I BONG AIRPORT,205.4,726427,54908
2440,12275,-91.773,45.419,RICE LAKE REGIONAL-CARL'S FIE,336.8,726467,54909
2441,12278,-91.416,47.248999999999995,SILVER BAY MUNICIPAL ARPT,331.9,727556,4905
2442,12281,-93.265,45.559,CAMBRIDGE MUNICIPAL ARPT,288.0,727503,4909
2443,12286,-90.383,47.838,GRAND MARAIS/COOK CO ARPT,548.0,727454,4911
2444,12287,-96.62100000000001,47.842,CRKSTN MUNI KRKWOD FLD APT,274.0,727452,4912
2445,12289,-92.50399999999999,46.703,CLOQUET CARLTON CO AIRPORT,389.8,726558,4914
2446,12295,-92.04299999999999,46.722,SKY HARBOR AIRPORT,185.9,727456,4919
2447,12297,-97.184,47.943000000000005,GRAND FORKS INTERNATIONAL AIR,256.6,727570,14916
2448,12301,-96.545,45.78,WHEATON MUNICIPAL AIRPORT,312.4,727533,4922
2449,12302,-92.49799999999999,47.424,EVELETH-VIRGINIA MUNI ARPT,420.3,727474,4923
2450,12305,-94.74600000000001,45.372,PAYNESVILLE MUNICIPAL AP,359.7,720367,54927
2451,12306,141.80100000000002,45.403999999999996,WAKKANAI,9.1,474410,99999
2452,12307,-90.133,46.533,GOGEBIC-IRON COUNTY ARPT,374.9,727445,94926
2453,12311,-94.90299999999999,49.318000000000005,FLAG ISLAND,329.2,727467,4926
2454,12313,-93.65,47.783,BIGFORK MUNICIPAL AIRPORT,411.2,727468,4928
2455,12315,-95.775,47.593,FOSSTON MUNICIPAL AIRPORT,389.2,727505,4929
2456,12316,-92.994,46.114,SANDSTONE 6 W,344.4,999999,54932
2457,12317,-99.13,45.711999999999996,ABERDEEN 35 WNW,596.5,999999,54933
2458,12319,-95.32,45.644,GLENWOOD MUNICIPAL AIRPORT,424.6,726547,4931
2459,12321,-99.478,46.77,JAMESTOWN 38 WSW,585.2,999999,54937
2460,12323,-96.943,48.753,HALLOCK MUNICIPAL AIRPORT,249.6,727478,4934
2461,12328,-96.663,46.839,MOORHEAD MUNICIPAL AIRPORT,279.5,722129,4939
2462,12329,-94.131,46.405,BRAINERD LAKES RGNL ARPT,372.2,726555,94938
2463,12333,-93.272,45.886,MORA MUNICIPAL AIRPORT,308.5,727475,4940
2464,12340,-94.34700000000001,45.949,LITL FALS/MRSON CO-LNBRG FIEL,342.0,726578,4944
2465,12344,-95.96799999999999,45.566,MORRIS MUNICIPAL AIRPORT,344.4,726565,4948
2466,12357,-92.804,46.419,MOOSE LAKE CARLTON CO ARPT,328.0,727449,4954
2467,12361,-92.85600000000001,48.016000000000005,ORR REGIONAL AIRPORT,399.6,726544,4958
2468,12373,-92.95299999999999,45.698,RUSH CITY REGIONAL AIRPORT,281.3,726679,4969
2469,12376,-95.068,46.901,PK RPDS MUNI-KONSHOK FD AP,437.1,727453,94967
2470,12378,-95.697,48.856,ROSEAU MUNI/RUDY BILLBERG FLD,322.8,727477,4970
2471,12379,-95.348,48.941,WARROAD INTL-SWEDE CARLSON FL,327.4,726548,4971
2472,12380,-92.37299999999999,45.823,BURNETT COUNTY AIRPORT,301.5,722183,4972
2473,12385,-92.48299999999999,48.266999999999996,SCOTTS SPB,341.1,727473,94977
2474,12386,-96.07799999999999,64.29899999999999,BAKER LAKE,18.0,719260,99999
2475,12390,-91.745,47.049,RICHARD B HELGESON AIRPORT,329.2,727444,4979
2476,12396,-96.42399999999999,45.306000000000004,ORTHONVILLE MUNI-MARTINSON FI,335.3,727515,4982
2477,12397,-94.51700000000001,48.153999999999996,WASKISH MUNICIPAL AIRPORT,360.0,727486,4983
2478,12398,-94.204,46.99,LONGVILLE MUNICIPAL ARPT,406.6,727497,4984
2479,12400,47.217,45.8,LIMAN,-18.0,348870,99999
2480,12406,-120.444,50.702,KAMLOOPS,345.3,718870,99999
2481,12412,-90.344,47.747,GRAND MARAIS,185.9,727469,94992
2482,12416,-95.874,48.306000000000004,GOODRIDGE 12 NNW,350.5,999999,4994
2483,12419,-93.31,46.619,ISEDOR IVERSON AIRPORT,374.3,720258,4997
2484,12422,-95.212,46.446999999999996,WADENA MUNICIPAL AIRPORT,417.6,726561,94997
2485,12424,-93.677,46.548,ATKN MUNI-S KURTZ FLD ARPT,367.0,727504,94999
2486,12440,-1.567,51.15,MIDDLE WALLOP,91.0,37490,99999
2487,12446,4.184,48.776,VATRY,178.9,71650,99999
2488,12448,23.383000000000003,67.2,PAJALA,171.0,20950,99999
2489,12455,22.8,46.766999999999996,VLADEASA 1800,1837.0,151190,99999
2490,12457,-78.836,48.206,ROUYN NORANDA,301.1,717255,99999
2491,12469,57.207,50.246,AKTYUBINSK,224.9,352290,99999
2492,12472,11.0,58.9,NORDKOSTER,35.0,25000,99999
2493,12473,15.8,50.9,JELENIA GORA,344.0,125000,99999
2494,12477,19.683,66.5,VAJMAT,324.0,21460,99999
2495,12478,18.672,54.248000000000005,PRUSZCZ GDANSKI,6.4,121460,99999
2496,12481,22.0,48.933,KAMENICA NAD CIROCHOU,177.0,119330,99999
2497,12482,-124.28299999999999,54.45,FORT ST JAMES AUTO,685.5,719330,99999
2498,12484,-126.55,49.383,ESTEVAN POINT CS  BC,7.0,718940,99999
2499,12487,-122.93299999999999,50.1,BLACKCOMB BASE SLIDING CENTER,937.0,717560,99999
2500,12489,-97.133,49.883,WINNIPEG THE FORKS  MAN,230.0,715790,99999
2501,12490,-94.065,58.739,CHURCHILL,28.7,716180,99999
2502,12491,-81.244,68.77600000000001,HALL BEACH,8.2,710810,99999
2503,12492,-110.279,54.405,COLD LAKE,541.0,711200,99999
2504,12493,11.344000000000001,47.26,INNSBRUCK,580.9,111200,99999
2505,12503,-112.133,50.05,VAUXHALL CDA CS  ALTA,779.0,712510,99999
2506,12510,5.35,53.4,TERSCHELLING HOORN AWS,2.0,62510,99999
2507,12524,23.051,63.126999999999995,KAUHAVA,46.0,29130,99999
2508,12527,38.016999999999996,59.266999999999996,CHEREPOVEC,114.0,271130,99999
2509,12528,27.45,46.85,NEGRESTI,131.0,151130,99999
2510,12529,-121.76700000000001,49.25,AGASSIZ CS,19.0,711130,99999
2511,12532,32.751,68.782,MURMANSK,81.1,221130,99999
2512,12541,24.8,65.033,HAILUOTO ISLAND,6.0,28740,99999
2513,12568,46.583,54.817,ALATYR',180.0,276790,99999
2514,12577,22.25,55.967,TELSIAI,152.0,265150,99999
2515,12578,48.783,54.933,TETYUSHI,156.0,276970,99999
2516,12587,-78.833,53.016999999999996,DE WEMINDJI,15.0,718436,99999
2517,12595,-95.85,68.633,GJOA HAVEN CLIMATE  NU,42.0,713630,99999
2518,12596,-111.48299999999999,49.483000000000004,FOREMOST AGDM  ALTA,881.0,712250,99999
2519,12603,-102.96700000000001,49.217,ESTEVAN,580.6,715590,99999
2520,12605,41.667,64.217,HOLMOGORY,12.0,225590,99999
2521,12622,18.3,67.5,STORA SJOFALLET,425.0,20240,99999
2522,12651,23.3,46.533,BAISOARA,1356.0,119000,99999
2523,12658,50.163999999999994,53.505,KURUMOCH,145.4,289000,99999
2524,12665,44.333,46.367,ELISTA,152.7,348610,99999
2525,12669,-102.571,50.368,BROADVIEW  SASK,599.8,718610,99999
2526,12670,142.167,50.9,ALEKSANDROVSK-SAHALINSKIJ,31.0,320610,99999
2527,12673,-69.983,59.297,AUPALUKA,36.9,718433,99999
2528,12674,16.694000000000003,49.151,TURANY,237.1,117230,99999
2529,12675,-72.65,46.217,NICOLET  QUE,8.0,717230,99999
2530,12677,33.9,48.433,KOMISARIVKA,118.0,337230,99999
2531,12681,24.85,67.783,KITTILA LEVITUNTURI,200.0,27230,99999
2532,12683,7.267,46.1,VERBIER-LES ATTLELAS,2733.0,67230,99999
2533,12685,10.24,47.989,ALLGAU,629.1,109470,99999
